ZN=F,ZN=F,ZN=F,ZN=F,ZN=F,ZN=F
Open,High,Low,Close,Adj Close,Volume
110.703125,111.40625,110.5625,110.703125,110.703125,1042028
110.71875,111.140625,110.453125,110.90625,110.90625,1330805
110.828125,110.90625,109.890625,110.0,110.0,1487367
109.9375,110.21875,109.265625,109.359375,109.359375,1637008
109.390625,109.96875,108.828125,109.796875,109.796875,2475242
109.78125,110.46875,109.40625,109.734375,109.734375,1547877
109.65625,110.984375,109.625,110.5625,110.5625,1943598
110.5625,111.265625,110.5,111.09375,111.09375,1707764
111.125,111.96875,110.5625,111.6875,111.6875,2359431
111.84375,111.9375,110.796875,111.0,111.0,1799079
110.90625,110.953125,110.375,110.59375,110.59375,1866622
110.734375,111.640625,110.484375,110.578125,110.578125,1837010
110.5625,111.28125,110.15625,110.625,110.625,1606698
110.25,110.296875,109.375,110.03125,110.03125,1582083
109.890625,110.375,109.328125,110.046875,110.046875,1604687
110.09375,110.1875,109.578125,109.640625,109.640625,1045572
109.625,110.328125,109.4375,110.28125,110.28125,1249958
110.296875,110.765625,110.0,110.328125,110.328125,1452703
110.671875,112.59375,110.390625,112.515625,112.515625,2595697
112.53125,112.5625,112.0,112.3125,112.3125,701232
112.125,112.21875,111.859375,112.125,112.125,1444981
112.140625,112.984375,112.015625,112.5625,112.5625,1777674
112.671875,113.34375,112.25,113.203125,113.203125,1631687
113.15625,113.296875,112.40625,112.625,112.625,1467726
112.625,112.796875,112.203125,112.296875,112.296875,1127239
112.265625,112.71875,112.125,112.3125,112.3125,1762759
112.234375,112.703125,112.203125,112.609375,112.609375,3180523
112.578125,113.09375,112.234375,112.953125,112.953125,3103710
113.0,113.46875,112.609375,113.03125,113.03125,1362564
113.125,113.53125,112.875,112.921875,112.921875,1819031
112.984375,113.34375,112.59375,112.71875,112.71875,621288
112.71875,113.8125,112.296875,113.21875,113.21875,132675
113.765625,114.453125,113.515625,114.296875,114.296875,43465
114.390625,114.578125,113.40625,114.359375,114.359375,29400
114.328125,114.328125,113.53125,113.59375,113.59375,14387
113.734375,114.125,113.59375,114.09375,114.09375,5657
114.078125,114.875,113.8125,114.859375,114.859375,7373
114.640625,114.65625,114.125,114.1875,114.1875,3251
114.265625,114.4375,113.8125,113.828125,113.828125,2477
113.75,114.0625,113.484375,113.59375,113.59375,1817
113.671875,115.0625,113.609375,114.53125,114.53125,1737
114.5625,114.828125,114.03125,114.453125,114.453125,2090
114.484375,114.765625,114.484375,114.703125,114.703125,790
114.53125,114.828125,114.171875,114.671875,114.671875,576
114.390625,114.625,113.546875,114.046875,114.046875,470
114.125,114.125,113.453125,113.453125,113.453125,1401157
113.5,114.046875,113.296875,113.5625,113.5625,981158
113.671875,113.90625,113.421875,113.546875,113.546875,795954
113.421875,113.484375,112.96875,113.078125,113.078125,752313
113.1875,113.203125,112.3125,112.328125,112.328125,691957
112.484375,112.6875,112.125,112.1875,112.1875,759767
112.21875,112.5625,112.15625,112.4375,112.4375,810811
112.5,112.515625,111.875,112.296875,112.296875,1314511
112.5625,113.109375,112.390625,112.640625,112.640625,1471344
112.890625,113.484375,112.828125,113.1875,113.1875,1520223
113.328125,113.359375,112.578125,113.015625,113.015625,1375647
113.015625,114.359375,112.640625,114.21875,114.21875,2171557
114.234375,114.734375,114.0,114.625,114.625,1491031
114.46875,114.609375,113.828125,114.0,114.0,1363124
114.0,114.59375,113.984375,114.4375,114.4375,1393845
114.5,115.421875,114.0,115.234375,115.234375,2373580
115.265625,115.484375,114.75,114.765625,114.765625,1468528
114.796875,114.921875,114.296875,114.671875,114.671875,1568077
114.5625,115.953125,114.5,115.90625,115.90625,2306893
115.859375,116.25,115.453125,115.640625,115.640625,1712227
115.640625,115.65625,114.859375,115.0625,115.0625,1364331
115.03125,115.21875,114.59375,114.6875,114.6875,1053149
114.75,115.125,114.4375,115.03125,115.03125,1278470
115.140625,115.40625,114.921875,115.140625,115.140625,1300044
115.234375,115.28125,114.671875,114.859375,114.859375,1274095
114.78125,114.875,114.375,114.609375,114.609375,1143961
114.65625,114.78125,114.171875,114.28125,114.28125,1185210
114.40625,114.8125,114.296875,114.515625,114.515625,2074922
114.640625,115.59375,114.546875,115.484375,115.484375,2129670
115.3125,116.0,115.3125,115.546875,115.546875,1955041
115.5,115.703125,114.25,114.421875,114.421875,2558318
114.34375,114.359375,113.328125,113.5,113.5,1911414
113.453125,113.875,113.171875,113.234375,113.234375,2036895
113.25,113.640625,113.1875,113.40625,113.40625,1582789
113.65625,113.8125,113.0,113.03125,113.03125,1498491
113.1875,113.21875,112.625,112.6875,112.6875,1579627
112.640625,112.890625,112.53125,112.78125,112.78125,1189982
112.875,113.546875,112.09375,112.328125,112.328125,2453173
112.40625,112.5625,111.96875,112.046875,112.046875,1855646
112.03125,112.359375,111.640625,111.890625,111.890625,2097321
111.734375,112.078125,111.265625,112.0,112.0,1656139
111.984375,112.015625,110.984375,111.0625,111.0625,2819904
111.0625,111.453125,110.953125,111.203125,111.203125,4135478
111.203125,111.53125,110.796875,111.4375,111.4375,3909824
111.40625,111.59375,110.65625,110.921875,110.921875,2328540
110.890625,111.328125,110.71875,111.140625,111.140625,814223
111.15625,111.25,110.75,111.171875,111.171875,114262
111.09375,111.140625,110.484375,110.5625,110.5625,39659
110.578125,110.625,109.984375,110.09375,110.09375,27195
110.140625,110.71875,110.078125,110.65625,110.65625,16855
110.640625,111.046875,110.546875,110.5625,110.5625,9249
110.609375,110.9375,110.3125,110.515625,110.515625,5216
110.453125,110.96875,110.25,110.453125,110.453125,4166
110.4375,111.21875,110.265625,111.015625,111.015625,3849
111.265625,112.703125,111.265625,112.625,112.625,11578
112.53125,114.734375,112.3125,114.140625,114.140625,5577
113.671875,114.296875,112.859375,113.34375,113.34375,673
113.109375,115.203125,112.96875,114.53125,114.53125,4190
114.953125,115.234375,113.609375,113.65625,113.65625,2407
114.0,115.234375,113.984375,115.125,115.125,513
115.9375,115.9375,114.421875,114.59375,114.59375,316
114.46875,114.46875,113.640625,113.640625,113.640625,513
113.765625,113.796875,113.421875,113.71875,113.71875,1836083
115.453125,116.25,115.03125,115.984375,115.984375,1893877
115.890625,117.046875,115.671875,116.109375,116.109375,2090833
116.171875,116.203125,114.875,114.984375,114.984375,1348508
114.984375,115.234375,114.53125,114.640625,114.640625,1347202
114.578125,114.875,114.21875,114.53125,114.53125,1409929
114.46875,114.734375,114.21875,114.578125,114.578125,1135333
114.53125,115.109375,114.28125,114.921875,114.921875,1781669
114.90625,115.671875,114.5625,115.453125,115.453125,1538280
115.578125,116.28125,115.078125,116.25,116.25,1438906
116.171875,116.9375,115.90625,116.578125,116.578125,1514272
116.390625,116.9375,116.34375,116.546875,116.546875,1278514
115.765625,115.984375,115.375,115.515625,115.515625,795164
115.484375,115.78125,115.203125,115.375,115.375,1044936
115.453125,116.25,115.25,115.703125,115.703125,1622587
115.890625,116.09375,115.390625,115.453125,115.453125,1212125
115.515625,115.71875,114.71875,114.859375,114.859375,1508808
114.859375,114.96875,114.25,114.359375,114.359375,1067311
114.296875,114.671875,114.25,114.484375,114.484375,1146560
114.421875,114.453125,113.953125,114.1875,114.1875,1356814
114.25,114.8125,114.21875,114.65625,114.65625,1148900
114.703125,115.0,114.40625,114.46875,114.46875,1082259
114.46875,115.0625,114.453125,114.875,114.875,840959
115.03125,115.9375,115.03125,115.796875,115.796875,1770793
115.75,115.953125,115.3125,115.546875,115.546875,1698122
115.421875,115.546875,114.65625,114.734375,114.734375,1522224
114.78125,115.484375,114.546875,115.203125,115.203125,2075086
115.421875,115.421875,114.3125,114.5,114.5,1019434
114.53125,115.6875,114.46875,115.5625,115.5625,1712580
115.609375,116.484375,115.546875,115.90625,115.90625,1531941
116.609375,117.0,115.96875,116.5625,116.5625,2155476
116.25,116.375,115.421875,115.71875,115.71875,1264531
115.796875,115.859375,115.15625,115.171875,115.171875,972862
115.21875,115.484375,115.046875,115.1875,115.1875,1004781
115.171875,115.96875,115.078125,115.90625,115.90625,1433425
115.796875,116.5,115.75,116.046875,116.046875,1686585
116.078125,116.21875,115.40625,115.4375,115.4375,1170806
115.390625,115.484375,115.15625,115.234375,115.234375,1116051
115.21875,115.578125,114.71875,114.921875,114.921875,1827549
114.921875,115.09375,114.484375,114.578125,114.578125,1415912
114.625,114.75,113.859375,113.921875,113.921875,1742318
114.0,114.15625,113.34375,113.5625,113.5625,2022072
113.71875,113.9375,113.328125,113.46875,113.46875,1744930
113.4375,113.6875,113.125,113.609375,113.609375,2835142
113.671875,113.78125,113.1875,113.421875,113.421875,4353177
113.203125,113.390625,112.515625,112.625,112.625,3711660
112.578125,112.90625,112.171875,112.40625,112.40625,2067964
112.375,113.3125,112.109375,113.171875,113.171875,1085057
113.203125,113.78125,113.140625,113.625,113.625,117456
113.625,114.40625,113.21875,113.921875,113.921875,30584
113.96875,113.984375,113.015625,113.046875,113.046875,22951
112.953125,113.3125,112.546875,113.109375,113.109375,10145
113.15625,113.375,112.84375,113.03125,113.03125,9220
113.1875,113.1875,112.359375,112.53125,112.53125,5152
112.46875,113.046875,112.28125,113.03125,113.03125,1423
112.765625,112.921875,112.578125,112.65625,112.65625,938
112.75,112.875,112.078125,112.703125,112.703125,3806
112.953125,113.4375,112.0,112.015625,112.015625,2628
112.28125,112.453125,111.875,112.203125,112.203125,228
112.234375,112.9375,112.015625,112.828125,112.828125,1626
112.515625,112.515625,112.359375,112.40625,112.40625,498
112.53125,112.890625,112.375,112.671875,112.671875,678
112.3125,112.53125,112.3125,112.46875,112.46875,1404783
113.296875,113.4375,112.65625,112.734375,112.734375,1405552
112.75,113.484375,112.6875,113.078125,113.078125,1516582
113.125,113.515625,113.09375,113.234375,113.234375,1186600
113.203125,113.40625,112.765625,112.828125,112.828125,1476874
112.84375,113.296875,112.8125,113.25,113.25,1426850
113.25,113.265625,112.03125,112.125,112.125,1959722
112.234375,112.390625,111.796875,112.265625,112.265625,2102870
112.09375,112.546875,111.859375,111.9375,111.9375,1071547
111.921875,112.125,111.328125,111.359375,111.359375,1640832
111.421875,111.46875,110.15625,110.609375,110.609375,2270324
110.734375,111.0,110.296875,110.671875,110.671875,1716116
110.53125,111.25,110.40625,111.140625,111.140625,1292789
111.171875,111.5,111.109375,111.265625,111.265625,1220062
111.328125,112.375,111.296875,112.265625,112.265625,2044759
112.21875,113.09375,112.21875,113.046875,113.046875,1807675
112.96875,113.046875,112.4375,112.5625,112.5625,1294157
112.4375,112.921875,112.40625,112.71875,112.71875,910140
112.640625,113.25,112.609375,112.75,112.75,1303657
112.703125,113.203125,112.65625,113.0,113.0,1349143
112.890625,112.96875,112.0,112.140625,112.140625,1563021
112.125,112.421875,112.0625,112.234375,112.234375,1012410
112.25,112.546875,111.875,112.0625,112.0625,1148885
111.921875,112.046875,111.546875,111.609375,111.609375,1255185
111.765625,112.171875,111.65625,112.140625,112.140625,1297820
111.953125,112.21875,110.953125,111.015625,111.015625,2217996
111.078125,111.65625,110.796875,111.34375,111.34375,1726479
111.46875,111.625,111.0625,111.40625,111.40625,1686431
111.40625,111.5,110.828125,110.875,110.875,1523937
111.0,111.234375,110.46875,110.796875,110.796875,1860148
110.828125,110.84375,110.171875,110.234375,110.234375,1945613
110.28125,111.328125,109.75,111.140625,111.140625,2139254
111.265625,111.265625,110.71875,111.125,111.125,1270248
111.0,111.6875,110.96875,111.40625,111.40625,1473697
111.421875,111.625,111.265625,111.390625,111.390625,1164222
111.359375,111.90625,110.640625,110.859375,110.859375,1957382
110.671875,110.90625,110.125,110.1875,110.1875,1566489
110.171875,110.3125,109.765625,110.0,110.0,1309141
109.90625,110.21875,109.359375,109.765625,109.765625,1788907
109.828125,110.171875,109.421875,109.5625,109.5625,1768369
109.546875,109.640625,109.109375,109.28125,109.28125,1741118
109.484375,109.890625,109.4375,109.640625,109.640625,1251625
109.640625,109.6875,108.96875,109.078125,109.078125,1514677
109.078125,109.28125,108.875,109.0625,109.0625,1396508
109.046875,109.984375,109.015625,109.90625,109.90625,2609078
109.84375,109.984375,109.515625,109.59375,109.59375,3280441
109.5625,109.71875,109.109375,109.4375,109.4375,3835466
109.453125,109.734375,109.3125,109.640625,109.640625,3135447
109.6875,110.4375,109.4375,110.328125,110.328125,1810947
110.34375,110.609375,110.0625,110.359375,110.359375,459448
110.40625,110.640625,110.328125,110.5625,110.5625,79211
110.46875,110.953125,109.9375,110.15625,110.15625,33863
110.0625,110.15625,109.515625,109.546875,109.546875,17589
109.671875,109.75,109.21875,109.28125,109.28125,9167
109.359375,109.65625,109.296875,109.609375,109.609375,6923
109.765625,109.90625,109.5,109.53125,109.53125,969
109.53125,109.53125,109.28125,109.40625,109.40625,668
109.328125,109.515625,109.328125,109.515625,109.515625,562
109.171875,109.75,108.953125,109.640625,109.640625,1014
109.828125,109.84375,109.34375,109.359375,109.359375,1182
109.484375,109.53125,109.171875,109.171875,109.171875,87
108.9375,109.21875,108.9375,109.203125,109.203125,314
109.359375,109.359375,108.828125,108.828125,108.828125,171
109.078125,109.21875,108.9375,109.1875,109.1875,1641379
108.796875,108.796875,108.25,108.421875,108.421875,2142465
108.34375,108.828125,108.28125,108.6875,108.6875,1396945
108.734375,108.796875,108.125,108.171875,108.171875,1289496
108.21875,108.53125,108.015625,108.109375,108.109375,1603850
108.234375,108.53125,107.484375,107.578125,107.578125,1893725
107.734375,108.015625,107.21875,107.859375,107.859375,2422053
107.96875,108.453125,107.8125,108.0625,108.0625,2632521
107.875,107.921875,107.21875,107.328125,107.328125,1629654
107.390625,107.4375,106.5625,106.640625,106.640625,2582260
106.625,107.203125,106.109375,107.109375,107.109375,2537554
107.078125,107.390625,106.890625,107.3125,107.3125,1823513
107.265625,107.3125,106.203125,106.84375,106.84375,2315058
107.125,107.953125,107.078125,107.84375,107.84375,822843
107.78125,107.984375,107.328125,107.71875,107.71875,1915354
107.71875,108.34375,107.65625,107.9375,107.9375,2034050
108.109375,108.5,107.125,107.234375,107.234375,2136548
107.328125,108.0,107.28125,107.71875,107.71875,1657099
107.671875,107.703125,107.125,107.203125,107.203125,1268212
107.1875,107.25,106.109375,106.21875,106.21875,2149715
106.234375,106.484375,105.75,105.875,105.875,1948270
105.8125,105.953125,105.328125,105.421875,105.421875,2395898
105.453125,106.1875,105.421875,106.0,106.0,1968824
105.78125,106.5,105.390625,106.484375,106.484375,2092633
106.40625,106.6875,106.078125,106.359375,106.359375,1839686
106.4375,106.5625,105.5625,105.671875,105.671875,1960891
105.65625,106.40625,105.46875,106.34375,106.34375,2427261
106.296875,106.53125,106.09375,106.421875,106.421875,1736924
106.4375,106.453125,105.9375,106.21875,106.21875,1546433
106.09375,106.65625,105.875,106.171875,106.171875,2355214
105.90625,107.203125,105.859375,106.859375,106.859375,2733810
107.203125,107.875,107.078125,107.484375,107.484375,2451045
107.546875,108.78125,107.390625,108.359375,108.359375,2877522
108.234375,108.234375,107.5625,107.59375,107.59375,1637310
107.71875,108.296875,107.609375,108.125,108.125,1855465
108.125,108.484375,107.828125,108.328125,108.328125,1867406
108.4375,108.53125,107.421875,107.53125,107.53125,2122373
107.5625,107.921875,107.265625,107.421875,107.421875,1680163
107.34375,107.484375,107.0,107.4375,107.4375,1241622
107.359375,108.96875,107.296875,108.90625,108.90625,2641567
108.796875,108.953125,108.078125,108.21875,108.21875,2436582
108.25,108.9375,108.21875,108.859375,108.859375,1713618
108.875,109.265625,108.59375,108.75,108.75,1685178
108.6875,108.921875,108.4375,108.84375,108.84375,1607627
108.859375,109.109375,108.734375,108.9375,108.9375,2956534
109.03125,109.265625,108.59375,108.8125,108.8125,3694051
108.84375,108.96875,108.5,108.59375,108.59375,3694051
108.84375,108.96875,108.328125,108.390625,108.390625,2272498
108.421875,109.046875,108.1875,109.0,109.0,4517362
108.984375,109.609375,108.796875,109.53125,109.53125,2600614
109.578125,110.125,109.546875,109.9375,109.9375,597861
109.96875,110.09375,109.390625,109.46875,109.46875,80902
109.609375,110.46875,109.484375,110.34375,110.34375,12918
110.421875,110.4375,109.8125,109.890625,109.890625,10121
110.125,110.65625,110.03125,110.625,110.625,5254
110.578125,110.9375,110.375,110.8125,110.8125,1967
110.765625,110.875,110.34375,110.84375,110.84375,2331
110.71875,110.71875,109.765625,109.96875,109.96875,1922
110.03125,110.109375,109.6875,110.03125,110.03125,1400
110.09375,110.5,109.953125,110.25,110.25,2156
110.3125,111.8125,110.28125,111.609375,111.609375,1154
111.6875,112.578125,111.609375,112.234375,112.234375,1286
112.359375,112.484375,111.90625,112.109375,112.109375,631
112.15625,112.265625,111.953125,111.953125,111.953125,56
112.25,112.3125,112.15625,112.1875,112.1875,1122344
112.375,112.984375,112.34375,112.78125,112.78125,1444999
112.953125,113.140625,112.578125,112.671875,112.671875,1454535
112.6875,112.96875,112.5,112.59375,112.59375,916300
112.671875,112.75,112.546875,112.71875,112.71875,396317
112.640625,113.375,112.5625,113.328125,113.328125,906098
113.234375,113.296875,112.796875,112.890625,112.890625,994945
112.921875,113.03125,112.5625,112.890625,112.890625,1252433
112.6875,112.828125,112.125,112.296875,112.296875,1514587
112.375,112.625,111.875,112.515625,112.515625,2040430
112.40625,112.59375,111.859375,111.984375,111.984375,1658449
111.921875,112.3125,111.203125,111.71875,111.71875,2513946
111.71875,112.28125,111.484375,112.046875,112.046875,1805485
111.828125,112.0625,111.6875,111.90625,111.90625,1416395
111.953125,112.21875,111.78125,111.875,111.875,1564442
111.875,112.5,111.609375,112.34375,112.34375,2515475
112.40625,112.828125,112.09375,112.59375,112.59375,2107650
112.5625,112.578125,111.703125,111.84375,111.84375,2537733
111.90625,112.046875,111.28125,111.421875,111.421875,2139591
111.421875,111.65625,111.140625,111.203125,111.203125,1703768
111.21875,111.296875,110.8125,111.125,111.125,1538398
111.234375,111.609375,111.140625,111.5,111.5,1325752
111.421875,111.53125,111.125,111.21875,111.21875,1268992
111.265625,111.609375,110.921875,110.96875,110.96875,1977841
111.0,111.40625,110.828125,111.3125,111.3125,2037400
111.375,111.5625,111.0,111.03125,111.03125,1547788
111.28125,111.71875,111.15625,111.515625,111.515625,1679052
111.59375,111.859375,111.34375,111.625,111.625,1873442
111.796875,112.640625,111.734375,112.328125,112.328125,3568859
112.578125,113.203125,112.296875,112.890625,112.890625,2793826
112.78125,112.859375,111.5,111.65625,111.65625,2866659
111.65625,111.671875,110.703125,110.78125,110.78125,2189485
110.828125,111.390625,110.734375,111.28125,111.28125,1948478
111.25,111.515625,111.03125,111.1875,111.1875,1847712
111.140625,111.234375,110.71875,110.75,110.75,1543912
110.84375,111.03125,110.5,110.578125,110.578125,1591527
110.640625,110.875,110.546875,110.71875,110.71875,1128359
110.671875,111.21875,109.53125,109.625,109.625,2517033
109.640625,110.15625,109.515625,110.015625,110.015625,1978428
110.0625,110.546875,110.015625,110.171875,110.171875,1963091
110.203125,110.234375,109.46875,109.75,109.75,1907336
109.796875,110.15625,109.59375,109.9375,109.9375,1865702
109.9375,110.125,109.5625,109.625,109.625,2325483
109.640625,109.75,109.3125,109.5,109.5,4468034
109.53125,109.96875,109.28125,109.875,109.875,4246944
109.828125,110.125,109.5,109.609375,109.609375,5341315
109.71875,109.875,109.46875,109.53125,109.53125,2419680
109.578125,109.890625,109.546875,109.8125,109.8125,486902
109.875,110.125,109.5,109.921875,109.921875,85058
109.96875,110.515625,109.671875,110.5,110.5,27414
110.453125,110.453125,110.140625,110.21875,110.21875,6256
110.21875,110.921875,110.21875,110.75,110.75,8342
110.625,111.125,110.53125,110.921875,110.921875,4327
110.921875,111.203125,110.828125,111.078125,111.078125,4681
111.21875,111.5,110.9375,111.140625,111.140625,1714
111.265625,111.328125,110.96875,111.015625,111.015625,1012
111.078125,111.109375,110.59375,110.609375,110.609375,3615
110.75,110.796875,110.40625,110.40625,110.40625,226
110.40625,110.484375,109.734375,109.734375,109.734375,2067
109.8125,109.8125,109.53125,109.609375,109.609375,746
109.59375,109.6875,109.359375,109.359375,109.359375,228
109.9375,109.9375,109.671875,109.671875,109.671875,1484543
110.140625,110.6875,110.046875,110.4375,110.4375,1804600
110.4375,110.828125,110.265625,110.390625,110.390625,1864162
110.40625,110.875,110.390625,110.75,110.75,1352658
110.859375,110.9375,110.46875,110.515625,110.515625,1123679
110.5625,110.734375,110.359375,110.640625,110.640625,1308297
110.65625,110.984375,110.5625,110.875,110.875,1466914
110.890625,110.890625,110.53125,110.796875,110.796875,1851548
110.796875,110.90625,109.859375,109.921875,109.921875,1439886
110.046875,110.09375,109.453125,109.71875,109.71875,2241221
109.765625,109.859375,109.296875,109.796875,109.796875,2333649
109.890625,110.1875,109.625,110.125,110.125,2198530
110.09375,110.171875,109.453125,109.65625,109.65625,2387012
109.40625,109.421875,109.0625,109.265625,109.265625,1884106
109.265625,109.71875,109.203125,109.640625,109.640625,1645443
109.640625,109.828125,108.171875,108.203125,108.203125,3560419
108.28125,108.515625,107.859375,108.109375,108.109375,3034817
108.03125,108.796875,108.015625,108.6875,108.6875,2503302
108.671875,108.6875,107.578125,107.890625,107.890625,3265675
108.046875,108.125,107.421875,107.671875,107.671875,2874408
107.578125,108.25,107.484375,108.15625,108.15625,2317526
108.109375,108.328125,107.640625,107.703125,107.703125,2240406
107.78125,108.703125,107.765625,107.90625,107.90625,2268383
107.6875,107.96875,107.546875,107.859375,107.859375,1414828
107.921875,108.25,107.640625,108.078125,108.078125,2013413
108.03125,108.0625,107.625,107.734375,107.734375,2003168
107.8125,108.03125,107.125,107.359375,107.359375,2584220
107.359375,107.859375,107.28125,107.578125,107.578125,1825113
107.578125,107.984375,107.578125,107.953125,107.953125,1590605
107.921875,108.015625,107.390625,107.4375,107.4375,2697134
107.453125,108.203125,107.390625,108.109375,108.109375,2218852
107.890625,108.375,107.78125,108.359375,108.359375,2083746
108.234375,109.296875,108.1875,108.859375,108.859375,2883515
108.78125,109.046875,108.71875,108.890625,108.890625,1242860
108.890625,109.28125,108.8125,109.015625,109.015625,1719822
109.015625,109.09375,108.765625,108.828125,108.828125,1633702
108.8125,109.109375,108.609375,109.09375,109.09375,1881170
109.015625,109.109375,108.671875,108.703125,108.703125,1473969
108.734375,109.0,108.71875,108.828125,108.828125,1216286
108.765625,109.109375,108.46875,109.09375,109.09375,1824374
109.09375,109.828125,109.015625,109.71875,109.71875,2721526
109.765625,109.984375,109.4375,109.484375,109.484375,1820317
109.484375,109.578125,109.15625,109.1875,109.1875,1290257
109.171875,109.28125,108.953125,109.09375,109.09375,1156162
109.0,109.328125,108.984375,109.234375,109.234375,1502913
109.21875,109.25,108.890625,109.03125,109.03125,2186516
109.078125,109.1875,108.546875,108.71875,108.71875,3996052
108.6875,108.796875,108.5,108.703125,108.703125,3512151
108.78125,108.90625,108.203125,108.296875,108.296875,4805222
108.21875,108.265625,107.671875,107.765625,107.765625,2233059
107.828125,108.296875,107.71875,108.234375,108.234375,628261
108.28125,108.6875,108.109375,108.484375,108.484375,96326
108.609375,109.296875,108.59375,109.25,109.25,15504
109.296875,109.828125,109.15625,109.703125,109.703125,14941
109.734375,110.046875,109.515625,109.984375,109.984375,9175
110.0,110.09375,109.796875,110.0625,110.0625,5388
109.953125,110.21875,108.984375,109.046875,109.046875,10077
108.921875,108.96875,108.796875,108.828125,108.828125,406
108.921875,109.28125,108.890625,109.28125,109.28125,6144
109.25,110.5,109.25,110.03125,110.03125,7640
109.96875,110.625,109.859375,110.421875,110.421875,2546
110.28125,110.5625,110.203125,110.46875,110.46875,1270
110.65625,110.65625,110.015625,110.0625,110.0625,1275
110.171875,110.5,110.15625,110.484375,110.484375,1819290
110.71875,110.828125,110.265625,110.546875,110.546875,1722710
110.453125,110.796875,110.359375,110.5,110.5,1435596
110.453125,110.6875,110.359375,110.53125,110.53125,1193239
110.640625,110.78125,110.4375,110.59375,110.59375,1574033
110.53125,110.5625,109.96875,110.0625,110.0625,1869887
110.0,110.359375,109.859375,110.25,110.25,1948452
110.234375,110.5,109.609375,109.984375,109.984375,3146809
109.59375,109.75,109.078125,109.171875,109.171875,2221764
109.25,109.609375,109.21875,109.46875,109.46875,1719084
109.453125,110.125,109.375,110.046875,110.046875,1766051
109.96875,110.625,109.546875,110.609375,110.609375,1979719
110.5625,110.640625,110.3125,110.59375,110.59375,1282523
110.5,110.5625,110.21875,110.40625,110.40625,1622679
110.4375,110.625,110.3125,110.5,110.5,1671220
110.484375,111.328125,110.40625,111.15625,111.15625,2754645
111.015625,111.265625,110.796875,111.1875,111.1875,1993977
111.0,111.203125,110.765625,110.984375,110.984375,1879264
110.9375,111.421875,110.9375,111.328125,111.328125,2198585
111.40625,111.46875,111.109375,111.4375,111.4375,1811339
111.390625,111.421875,111.09375,111.21875,111.21875,1862237
111.125,111.234375,110.78125,110.828125,110.828125,1573847
110.9375,111.03125,110.578125,110.71875,110.71875,1409017
110.75,111.0,110.71875,110.875,110.875,1402604
110.75,111.140625,110.609375,110.671875,110.671875,2637572
110.640625,111.265625,110.640625,110.796875,110.796875,3055709
110.890625,111.265625,110.734375,111.203125,111.203125,1856623
111.234375,111.515625,111.203125,111.34375,111.34375,1565130
111.328125,111.65625,111.25,111.5625,111.5625,1781389
111.5625,112.328125,111.46875,111.8125,111.8125,3268894
112.28125,112.8125,112.046875,112.734375,112.734375,3433253
112.75,114.25,112.65625,114.140625,114.140625,4296366
114.171875,115.109375,113.765625,114.078125,114.078125,3977072
114.015625,114.09375,113.21875,113.390625,113.390625,2774865
113.515625,113.53125,112.8125,112.890625,112.890625,2615001
113.078125,113.4375,112.515625,112.65625,112.65625,2433664
112.703125,113.15625,112.671875,112.953125,112.953125,1433071
112.9375,113.296875,112.78125,113.234375,113.234375,1577280
113.296875,113.6875,113.109375,113.625,113.625,1726759
113.6875,114.0625,113.421875,113.765625,113.765625,2029311
113.6875,113.71875,112.796875,112.953125,112.953125,2308793
113.03125,113.375,112.890625,113.109375,113.109375,1717942
113.109375,113.359375,112.96875,113.21875,113.21875,1352232
113.21875,113.640625,113.109375,113.5625,113.5625,1626916
113.640625,114.03125,113.453125,113.890625,113.890625,2634704
113.734375,113.84375,113.171875,113.296875,113.296875,3456441
113.34375,113.8125,113.265625,113.703125,113.703125,3189187
113.75,113.9375,113.5625,113.59375,113.59375,4044694
113.59375,113.640625,113.265625,113.515625,113.515625,6299327
113.578125,113.71875,113.46875,113.53125,113.53125,1816714
113.515625,113.65625,113.1875,113.3125,113.3125,361182
113.375,113.40625,112.9375,113.046875,113.046875,33598
113.0,113.640625,112.890625,113.484375,113.484375,17198
113.546875,114.109375,113.53125,114.03125,114.03125,8236
114.09375,114.375,113.984375,114.234375,114.234375,7329
114.234375,114.640625,113.71875,114.515625,114.515625,3050
114.421875,114.5625,114.21875,114.515625,114.515625,3050
114.421875,114.921875,114.40625,114.921875,114.921875,1342
115.0,115.203125,114.578125,114.78125,114.78125,1058
114.65625,114.765625,114.515625,114.6875,114.6875,782
114.9375,115.03125,114.796875,114.921875,114.921875,469
114.921875,115.078125,114.921875,115.078125,115.078125,2285
115.1875,115.21875,114.859375,114.921875,114.921875,2910
114.96875,114.96875,114.53125,114.640625,114.640625,405
114.59375,114.859375,114.21875,114.328125,114.328125,2317517
114.90625,115.0,114.53125,114.84375,114.84375,1884141
114.71875,114.828125,114.359375,114.765625,114.765625,1834960
114.6875,114.90625,114.296875,114.84375,114.84375,2043257
114.890625,114.921875,114.46875,114.546875,114.546875,1697399
114.515625,114.75,114.21875,114.40625,114.40625,2098994
114.34375,114.78125,114.25,114.734375,114.734375,1961298
114.734375,114.75,114.234375,114.28125,114.28125,2461714
114.390625,115.015625,114.34375,114.6875,114.6875,2565634
114.75,114.8125,114.21875,114.421875,114.421875,1824431
114.40625,114.453125,113.890625,113.90625,113.90625,2060271
113.9375,114.046875,112.8125,112.84375,112.84375,3056066
